01, 0.707300, 2
02, 0.684400, 15
03, 0.239100, 5
04, 0.081300, 7
05, 0.124700, 1
06, 0.116800, 2
07, 0.842200, 10
08, 0.097800, 1
09, 0.701400, 15
10, 0.084800, 2
11, 0.084400, 1
12, 0.840700, 16
13, 0.095300, 2
14, 0.072900, 2
15, 0.090700, 1
16, 0.106600, 2
17, 0.086200, 1
18, 0.119300, 1
19, 0.121100, 1
20, 0.172300, 1
21, 0.051700, 1
22, 0.103600, 1
23, 0.114900, 1
24, 0.132300, 1
25, 0.092500, 1
26, 0.138600, 1
27, 0.059500, 1
28, 0.232100, 2
29, 0.102300, 1
30, 0.429400, 13
31, 0.088000, 8
32, 0.746800, 152
33, 0.033700, 146
34, 0.113700, 145
35, 0.228300, 148
36, 0.106600, 1
37, 0.693600, 133
38, 0.075100, 1
39, 0.107100, 146
40, 0.092800, 1
41, 0.091800, 7
42, 0.062000, 7
43, 0.095200, 2
44, 1.000000, 37
45, 0.118500, 1
46, 0.082000, 2
47, 0.152900, 3
48, 0.096400, 1
49, 0.080600, 1
50, 0.067400, 1
51, 0.130400, 1
52, 0.106500, 1
53, 0.074200, 1
54, 0.125900, 1
55, 0.046000, 1
56, 0.135400, 1
57, 0.136800, 1
58, 0.086600, 2
59, 0.079600, 2
60, 0.211500, 5
61, 0.109100, 2
62, 0.140600, 1
63, 0.061600, 1
64, 0.111700, 2
65, 0.102400, 1
66, 0.049100, 2
67, 0.117400, 2
68, 0.090000, 1
69, 0.074600, 1
70, 0.716400, 5
71, 0.067900, 1
72, 0.053800, 2
73, 0.159600, 2
74, 0.126200, 2
75, 0.100000, 1
76, 0.096600, 3
77, 0.088700, 1
78, 0.180600, 3
79, 1.000000, 25
80, 0.128700, 2
81, 0.168800, 10
82, 0.830200, 11
83, 0.059500, 1
84, 0.148300, 2
85, 1.000000, 24
86, 0.087600, 1
87, 0.075500, 7
88, 0.253800, 11
89, 0.069500, 1
90, 0.126600, 9
91, 0.074600, 2
92, 0.079600, 2
93, 0.112700, 1
94, 0.079800, 8
95, 0.095400, 1
96, 0.097700, 7
97, 0.076200, 1
98, 0.131900, 8
99, 0.104600, 1
100, 0.076600, 1
101, 0.127200, 1
102, 0.093300, 1
103, 1.000000, 108
104, 0.107900, 3
105, 0.091100, 1
106, 0.102800, 2
107, 0.053900, 5
108, 0.272400, 15
109, 0.110900, 2
110, 0.065400, 1
111, 0.095200, 1
112, 0.458200, 8
113, 0.102200, 1
114, 0.080600, 2
115, 0.079600, 1
116, 0.056100, 1
117, 0.078600, 1
118, 0.094900, 1
119, 0.142800, 1
120, 0.070200, 1
121, 0.088400, 1
122, 0.074100, 2
123, 0.083200, 2
124, 0.056100, 1
125, 0.090000, 1
126, 0.074100, 2
127, 0.079900, 1
128, 0.059000, 1
129, 0.098300, 1
130, 0.064200, 2
131, 0.729700, 30
132, 0.103100, 6
133, 0.097900, 1
134, 0.086600, 1
135, 0.105300, 2
136, 0.093100, 1
137, 0.079400, 2
138, 0.067300, 1
139, 0.113800, 1
140, 0.088700, 2
141, 0.096800, 1
142, 0.079300, 2
143, 0.128600, 1
144, 0.047300, 2
145, 0.049800, 1
146, 0.088100, 1
147, 0.100500, 2
148, 0.088400, 2
149, 0.059400, 1
150, 0.093200, 2
151, 0.081100, 1
152, 0.122200, 1
153, 0.107700, 2
154, 0.127200, 2
155, 0.142900, 1
156, 0.053500, 1
157, 0.092000, 1
158, 0.065400, 1
159, 0.055700, 1
160, 0.115400, 1
161, 0.080900, 1
162, 0.390700, 11
163, 0.113400, 1
164, 0.099800, 1
165, 0.160000, 4
166, 0.120900, 1
167, 0.073100, 1
168, 0.288200, 5
169, 0.075800, 2
170, 0.077500, 1
171, 0.163200, 2
172, 0.070200, 1
173, 0.076300, 2
174, 0.095600, 2
175, 0.099200, 1
176, 0.117800, 1
177, 0.085800, 1
178, 0.068300, 1
179, 0.062900, 1
180, 0.149600, 3
181, 0.042100, 1
182, 0.113100, 8
183, 0.103200, 1
184, 0.071600, 1
185, 0.089400, 2
186, 0.048500, 2
187, 0.078700, 1
188, 0.068700, 1
189, 0.101700, 1
190, 0.051200, 1
191, 0.122500, 1
192, 0.101300, 2
193, 0.098500, 1
194, 0.113400, 2
195, 0.073300, 1
196, 0.107500, 2
197, 0.134600, 1
198, 0.116900, 1
199, 0.107100, 1
200, 0.101200, 3
201, 0.104000, 1
202, 0.053200, 1
203, 0.078700, 2
204, 0.089300, 1
205, 0.121800, 2
206, 0.065300, 1
207, 0.110100, 9
208, 1.000000, 327
209, 1.000000, 81
210, 0.197900, 10
211, 0.279000, 4
212, 0.058800, 1
213, 0.056300, 1
214, 0.071700, 1
215, 0.073000, 2
216, 0.055800, 2
217, 0.105700, 1
218, 0.050800, 1
219, 0.058900, 2
220, 0.062900, 1
221, 0.055700, 1
222, 0.125700, 1
223, 0.094600, 1
224, 0.103100, 1
225, 0.059600, 1
226, 0.072300, 1
227, 0.099700, 1
228, 0.085200, 1
229, 0.094000, 1
230, 0.120100, 1
231, 0.079100, 1
232, 0.091700, 1
233, 0.069800, 2
234, 0.112400, 1
235, 0.120800, 1
236, 0.082300, 1
237, 0.060400, 2
238, 0.079700, 1
239, 0.115100, 1
240, 0.077300, 1
241, 0.083600, 1
242, 0.065800, 8
243, 0.080200, 1
244, 0.138300, 1
245, 0.098600, 1
246, 0.085300, 1
247, 0.076800, 1
248, 0.079200, 1
249, 0.071100, 1
250, 0.105000, 1
251, 0.087300, 2
252, 0.074800, 1
253, 0.083700, 1
254, 0.097300, 1
255, 0.096300, 1
256, 0.090600, 1
257, 0.049000, 1
258, 0.104500, 1
259, 0.063600, 1
260, 0.068400, 1
261, 0.092000, 1
262, 0.061500, 1
263, 0.075300, 1
264, 0.109000, 1
265, 0.095900, 1
266, 0.064800, 1
267, 0.045400, 1
268, 0.108800, 1
269, 0.099900, 1
270, 0.120500, 1
271, 0.173100, 8
272, 0.076500, 1
273, 0.096400, 1
274, 0.501800, 16
275, 0.070900, 7
276, 0.094600, 1
277, 0.103100, 1
278, 0.101600, 1
279, 0.238700, 13
280, 0.103100, 1
281, 0.575300, 21
282, 0.189600, 9
283, 0.111500, 2
284, 0.076100, 7
285, 0.076100, 1
286, 0.085200, 7
287, 0.067500, 7
288, 0.127500, 8
289, 0.273200, 9
290, 0.063200, 1
291, 0.113000, 7
292, 0.070500, 7
293, 0.087200, 7
294, 0.202200, 10
295, 0.620300, 24
296, 0.108200, 1
297, 0.115100, 11
298, 0.054600, 7
299, 0.129500, 1
300, 0.096500, 1
301, 0.052900, 8
302, 0.082600, 1
303, 0.104900, 7
304, 0.065100, 1
305, 0.368200, 9
306, 0.115500, 8
307, 0.807400, 35
308, 0.233000, 10
309, 0.467700, 13
310, 0.190900, 8
311, 0.254500, 6
312, 0.088600, 7
313, 0.201700, 4
314, 0.061300, 1
315, 0.137500, 1
316, 0.547800, 21
317, 0.187200, 11
318, 0.100800, 7
319, 0.095000, 1
320, 0.023100, 3
321, 0.061000, 1
322, 0.117900, 8
323, 0.067500, 7
324, 0.122600, 1
325, 0.100100, 1
326, 0.268300, 11
327, 0.075100, 2
328, 0.463400, 16
329, 0.084900, 1
330, 0.081500, 2
331, 0.072700, 1
332, 0.081900, 1
333, 0.064100, 1
334, 0.092000, 6
335, 0.061300, 7
336, 0.112100, 1
337, 0.080200, 1
338, 0.097300, 1
339, 0.042000, 1
340, 0.224800, 12
341, 0.064700, 1
342, 0.076800, 1
343, 0.086300, 7
344, 0.552700, 23
345, 0.177100, 9
346, 0.132500, 7
347, 0.063300, 1
348, 0.057300, 1
349, 0.060900, 1
350, 0.092300, 1
351, 0.055500, 1
352, 0.063200, 2
353, 0.041800, 2
354, 0.065400, 1
355, 0.081800, 9
356, 0.089100, 1
357, 0.084100, 1
358, 0.111800, 1
359, 0.160100, 3
360, 0.081200, 1
361, 0.095900, 1
362, 0.143400, 8
363, 0.117800, 7
364, 0.102700, 1
365, 0.156400, 2
366, 0.106400, 1
367, 0.064300, 1
368, 0.081600, 1
369, 0.222300, 6
370, 0.057000, 1
371, 0.389000, 8
372, 0.047800, 1
373, 0.101400, 1
374, 0.054600, 1
375, 0.050900, 1
376, 0.081900, 1
377, 0.075500, 1
378, 0.109300, 1
379, 0.095600, 1
380, 0.081100, 1
381, 0.069600, 8
382, 0.079800, 2
383, 0.095300, 1
384, 0.094300, 1
385, 0.134600, 1
386, 0.066800, 1
387, 0.122200, 2
388, 0.068800, 1
389, 0.077000, 1
390, 0.071600, 1
391, 0.136300, 3
392, 0.076900, 1
393, 0.286200, 4
394, 0.051800, 8
395, 0.062600, 7
396, 0.103500, 1
397, 0.065300, 1
398, 0.108800, 1
399, 0.043900, 2
400, 0.085800, 1
401, 0.145300, 8
402, 0.067100, 1
403, 0.294500, 18
404, 0.105200, 2
405, 0.082100, 7
406, 0.084000, 1
407, 0.044000, 6
408, 0.049800, 8
409, 0.060200, 7
410, 0.086100, 1
411, 0.053200, 3
412, 0.077800, 8
413, 0.232400, 10
414, 0.076100, 8
415, 0.072100, 7
416, 0.096100, 6
417, 0.082500, 1
418, 0.234400, 9
419, 0.094400, 1
420, 0.188700, 5
421, 0.062200, 4
422, 0.052200, 1
423, 0.072400, 1
424, 0.093400, 7
425, 0.118000, 1
426, 0.078200, 1
427, 0.083000, 1
428, 0.044900, 1
429, 0.055100, 1
430, 0.083400, 2
431, 0.071600, 1
432, 0.032000, 1
433, 0.191500, 4
434, 0.065800, 1
435, 0.045500, 1
436, 0.051200, 1
437, 0.086700, 1
438, 0.053400, 8
439, 0.156100, 2
440, 0.062400, 1
441, 0.069900, 1
442, 0.064100, 3
443, 0.087200, 1
444, 0.118800, 1
445, 0.104300, 2
446, 0.093000, 1
447, 0.062800, 1
448, 0.078300, 1
449, 0.077600, 2
450, 0.083700, 2
451, 0.184900, 9
452, 0.105500, 8
453, 0.075200, 7
454, 0.117900, 1
455, 0.085600, 2
456, 0.079300, 7
457, 0.161700, 10
458, 0.082700, 1
459, 0.134900, 8
460, 0.100600, 2
461, 0.104000, 8
462, 0.056300, 1
463, 0.114100, 7
464, 0.045700, 1
465, 0.059600, 2
466, 0.070000, 1
467, 0.094900, 3
468, 0.083800, 4
469, 0.085500, 9
470, 0.212600, 4
471, 0.071300, 9
472, 0.070200, 1
473, 0.092000, 1
474, 0.051600, 2
475, 0.097200, 1
476, 0.169700, 4
477, 0.052200, 1
478, 0.126700, 2
479, 0.049500, 1
480, 0.060200, 1
481, 0.078100, 1
482, 0.159400, 2
483, 0.138900, 2
484, 0.057700, 2
485, 0.087200, 1
486, 0.059700, 7
487, 0.091500, 1
488, 0.102200, 9
489, 0.065100, 7
490, 0.103200, 1
491, 0.081100, 1
492, 0.048900, 1
493, 0.071700, 3
494, 0.334400, 10
495, 0.099300, 1
496, 0.118600, 4
497, 0.116400, 3
498, 0.270400, 6
499, 0.075400, 7
500, 0.135500, 10
501, 0.295400, 12
502, 0.064300, 1
503, 0.099700, 3
504, 0.092300, 1
505, 0.743100, 29
506, 0.745300, 31
507, 0.049000, 1
508, 0.092500, 6
509, 0.068300, 7
510, 0.083700, 8
511, 0.066300, 7
512, 0.106200, 1
513, 0.077000, 2
514, 0.070400, 2
515, 0.044900, 1
516, 0.123000, 1
517, 0.046400, 7
518, 0.050700, 1
519, 0.096700, 2
520, 0.039500, 7
521, 0.079700, 1
522, 0.066300, 2
523, 0.073900, 1
524, 0.093700, 1
525, 0.100000, 2
526, 0.123200, 8
