1, 1
2, 57
3, 0
4, 0
5, 26
6, 3
7, 15
8, 164
9, 0
10, 1
11, 49
12, 0
13, 0
14, 0
15, 0
16, 8
17, 0
18, 0
19, 1
20, 23
21, 29
22, 24
23, 15
24, 1
25, 0
26, 2
27, 45
28, 0
29, 38
30, 7
31, 2
32, 0
33, 0
34, 6
35, 0
36, 0
37, 0
38, 1
39, 0
40, 16
41, 0
42, 1
43, 1
44, 1
45, 1
46, 0
47, 1
48, 0
49, 0
50, 9
51, 0
52, 0
53, 0
54, 7
55, 0
56, 0
57, 0
58, 5
59, 0
60, 5
61, 1
62, 0
63, 22
64, 4
65, 0
66, 0
67, 0
68, 0
69, 0
70, 0
71, 0
72, 0
73, 0
74, 0
75, 2
76, 0
77, 0
78, 0
79, 0
80, 0
81, 0
82, 0
83, 0
84, 0
85, 0
86, 18
87, 0
88, 0
89, 0
90, 1
91, 0
92, 12
93, 0
94, 0
95, 0
96, 0
97, 0
98, 0
99, 0
100, 0
101, 0
102, 0
103, 0
104, 0
105, 12
106, 14
107, 0
108, 0
109, 0
110, 0
111, 0
112, 0
113, 0
114, 0
115, 0
116, 0
117, 0
118, 0
119, 0
120, 0
121, 1
122, 0
123, 0
124, 2
125, 0
126, 0
127, 4
128, 0
129, 1
130, 0
131, 0
132, 5
133, 1
134, 0
135, 0
136, 0
137, 0
138, 18
139, 0
140, 0
141, 0
142, 0
143, 0
144, 2
145, 1
146, 0
147, 0
148, 1
149, 0
150, 0
151, 0
152, 0
153, 0
154, 0
155, 26
156, 0
157, 0
158, 0
159, 0
160, 0
161, 0
162, 0
163, 0
164, 0
165, 0
166, 0
167, 0
168, 0
169, 0
170, 0
171, 0
172, 0
173, 0
174, 0
175, 0
176, 0
177, 0
178, 0
179, 0
180, 0
181, 0
182, 4
183, 0
184, 0
185, 0
186, 0
187, 8
188, 0
189, 0
190, 0
191, 0
192, 1
193, 0
194, 0
195, 0
196, 0
197, 0
198, 0
199, 0
200, 1
201, 0
202, 0
203, 0
204, 0
205, 0
206, 0
207, 0
208, 18
209, 0
210, 0
211, 0
212, 0
213, 0
214, 0
215, 0
216, 0
217, 0
218, 0
219, 0
220, 2
221, 0
222, 14
223, 11
224, 0
225, 3
226, 9
227, 13
228, 26
229, 0
230, 2
231, 0
232, 19
233, 0
234, 5
235, 2
236, 36
237, 0
238, 2
239, 0
240, 11
241, 0
242, 0
243, 0
244, 0
245, 0
246, 0
247, 0
248, 0
249, 0
250, 0
251, 0
252, 0
253, 18
254, 0
255, 0
256, 1
257, 0
258, 0
259, 0
260, 0
261, 0
262, 1
263, 1
264, 0
265, 0
266, 0
267, 0
268, 1
269, 0
270, 0
271, 1
272, 0
273, 0
274, 40
275, 0
276, 0
277, 0
278, 0
279, 0
280, 0
281, 0
282, 2
283, 0
284, 0
285, 4
286, 0
287, 0
288, 0
289, 2
290, 0
291, 0
292, 14
293, 0
294, 5
295, 0
296, 0
297, 0
298, 0
299, 0
300, 0
301, 0
302, 0
303, 0
304, 0
305, 0
306, 1
307, 0
308, 1
309, 0
310, 1
311, 0
312, 0
313, 0
314, 0
315, 0
316, 0
317, 0
318, 1
319, 0
320, 0
321, 0
322, 0
323, 0
324, 0
325, 2
326, 14
327, 1
328, 0
329, 0
330, 4
331, 1
332, 14
333, 9
334, 9
335, 0
336, 0
337, 4
338, 0
339, 3
340, 0
341, 1
342, 0
343, 0
344, 3
345, 0
346, 0
347, 1
348, 2
349, 0
350, 0
351, 10
352, 0
353, 0
354, 2
355, 0
356, 0
357, 0
358, 0
359, 0
360, 0
361, 0
362, 5
363, 0
364, 0
365, 0
366, 2
367, 0
368, 24
369, 2
370, 0
371, 0
372, 0
373, 0
374, 2
375, 0
376, 0
377, 0
378, 0
379, 0
380, 0
381, 0
382, 0
383, 0
384, 0
385, 0
386, 0
387, 0
388, 0
389, 0
390, 0
391, 0
392, 0
393, 1
394, 1
395, 7
396, 0
397, 0
398, 0
399, 0
400, 0
401, 0
402, 0
403, 3
404, 0
405, 0
406, 0
407, 4
408, 0
409, 0
410, 0
411, 0
412, 1
413, 3
414, 0
415, 0
416, 0
417, 1
418, 0
419, 0
420, 0
421, 0
422, 0
423, 0
424, 0
425, 0
426, 0
427, 0
428, 0
429, 0
430, 0
431, 32
432, 1
433, 32
434, 1
435, 0
436, 0
437, 6
438, 2
439, 0
440, 1
441, 0
442, 0
443, 0
444, 6
445, 0
446, 0
447, 0
448, 17
449, 0
450, 0
451, 0
452, 0
453, 0
454, 0
455, 0
456, 0
457, 0
458, 0
459, 0
460, 0
461, 0
462, 0
463, 0
464, 0
465, 0
466, 2
467, 6
468, 2
469, 8
470, 10
471, 0
472, 6
473, 0
474, 0
475, 0
476, 0
477, 0
478, 0
479, 0
480, 0
481, 0
482, 0
483, 0
484, 0
485, 0
486, 0
487, 0
488, 0
489, 5
490, 0
491, 0
492, 0
493, 0
494, 0
495, 1
496, 0
497, 1
498, 0
499, 9
500, 0
501, 0
502, 0
503, 0
504, 0
505, 2
506, 0
507, 1
508, 1
509, 2
510, 0
511, 1
512, 0
513, 0
514, 0
515, 2
516, 0
517, 0
518, 6
519, 0
520, 0
521, 0
522, 0
523, 0
524, 0
525, 0
526, 0
527, 0
528, 0
529, 0
530, 0
531, 0
532, 0
533, 0
534, 0
535, 0
536, 0
537, 0
538, 0
539, 0
540, 0
541, 0
542, 0
543, 0
544, 0
545, 0
546, 0
547, 0
548, 0
549, 1
550, 0
551, 0
552, 0
553, 0
554, 1
555, 1
556, 0
557, 0
558, 10
559, 0
560, 0
561, 0
562, 0
563, 0
564, 0
565, 0
566, 0
567, 0
568, 0
569, 4
570, 0
571, 0
572, 3
573, 0
574, 2
575, 0
576, 4
577, 1
578, 2
579, 0
580, 0
581, 4
582, 0
583, 16
584, 0
585, 0
586, 0
587, 9
588, 3
589, 16
590, 5
591, 17
592, 0
593, 0
594, 1
595, 0
596, 16
597, 0
598, 11
599, 0
600, 1
601, 5
602, 1
603, 0
604, 1
605, 0
606, 0
607, 1
608, 0
609, 1
610, 1
611, 0
612, 0
613, 1
614, 0
615, 17
616, 0
617, 0
618, 0
619, 0
620, 0
621, 0
622, 0
623, 0
624, 0
625, 0
626, 0
627, 0
628, 1
629, 0
630, 0
631, 0
632, 0
633, 1
634, 1
635, 2
636, 0
637, 0
638, 0
639, 0
640, 0
641, 0
642, 0
643, 0
644, 0
645, 4
646, 0
647, 0
648, 0
649, 4
650, 0
651, 0
652, 0
653, 0
654, 0
655, 0
656, 2
657, 0
658, 2
659, 4
660, 1
661, 0
662, 0
663, 3
664, 0
665, 0
666, 1
667, 0
668, 0
669, 2
670, 0
671, 0
672, 0
673, 0
674, 0
675, 4
676, 0
677, 0
678, 0
679, 0
680, 0
681, 0
682, 3
683, 0
684, 0
685, 8
686, 0
687, 13
688, 0
689, 0
690, 0
691, 0
692, 0
693, 0
694, 8
695, 0
696, 0
697, 0
698, 1
699, 0
700, 0
701, 0
702, 0
703, 8
704, 1
705, 0
706, 2
707, 0
708, 1
709, 0
710, 0
711, 0
712, 0
713, 0
714, 0
715, 0
716, 0
717, 0
718, 0
719, 0
720, 0
721, 0
722, 0
723, 0
724, 3
725, 0
726, 0
727, 0
728, 6
729, 0
730, 2
731, 2
732, 0
733, 1
734, 0
735, 0
736, 0
737, 0
738, 0
739, 0
740, 0
741, 0
742, 17
743, 0
744, 0
745, 1
746, 0
747, 0
748, 0
749, 4
750, 0
751, 0
752, 0
753, 0
754, 0
755, 0
756, 0
757, 0
758, 0
759, 20
760, 0
761, 0
762, 0
763, 0
764, 0
765, 0
766, 0
767, 0
768, 1
769, 0
770, 0
771, 0
772, 0
773, 0
774, 0
775, 0
776, 0
777, 0
778, 0
779, 1
780, 0
781, 6
782, 0
783, 0
784, 0
785, 0
786, 2
787, 0
788, 0
789, 0
790, 51
791, 1
792, 0
793, 0
794, 4
795, 0
796, 0
797, 0
798, 0
799, 0
800, 0
801, 0
802, 1
803, 1
804, 0
805, 0
806, 0
807, 0
808, 0
809, 0
810, 0
811, 1
812, 0
813, 0
814, 0
815, 0
816, 0
817, 2
818, 0
819, 0
820, 0
821, 0
822, 0
823, 12
824, 0
825, 0
826, 0
827, 0
828, 0
829, 0
830, 0
831, 3
832, 0
833, 0
834, 0
835, 0
836, 0
837, 0
838, 0
839, 0
840, 0
841, 0
842, 0
843, 0
844, 0
845, 0
846, 0
847, 0
848, 0
849, 0
850, 0
851, 3
852, 0
853, 0
854, 0
855, 0
856, 4
857, 0
858, 0
859, 3
860, 0
861, 0
862, 0
863, 4
864, 4
865, 0
866, 0
867, 0
868, 37
869, 0
870, 1
871, 0
872, 0
873, 0
874, 0
875, 0
876, 0
877, 0
878, 0
879, 0
880, 0
881, 0
882, 0
883, 0
884, 0
885, 0
886, 0
887, 0
888, 0
889, 0
890, 0
891, 0
892, 0
893, 0
894, 0
895, 0
896, 0
897, 0
898, 0
899, 0
900, 0
901, 0
902, 4
903, 0
904, 7
905, 0
906, 0
907, 0
908, 0
909, 0
910, 0
911, 0
912, 39
913, 0
914, 0
915, 0
916, 0
917, 0
918, 0
919, 0
920, 0
921, 0
922, 60
923, 0
924, 0
925, 0
926, 0
927, 3
928, 0
929, 6
930, 0
931, 0
932, 0
933, 0
934, 7
935, 0
936, 6
937, 0
938, 0
939, 0
940, 0
941, 0
942, 0
943, 7
944, 0
945, 0
946, 0
947, 0
948, 0
949, 0
950, 0
951, 0
952, 0
953, 0
954, 0
955, 0
956, 0
957, 0
958, 0
959, 0
960, 0
961, 0
962, 0
963, 0
964, 0
965, 0
966, 0
967, 0
968, 8
969, 0
970, 7
971, 0
972, 0
973, 0
974, 1
975, 1
976, 0
977, 24
978, 0
979, 1
980, 1
981, 0
982, 0
983, 0
984, 0
985, 0
986, 0
987, 0
988, 0
989, 0
990, 0
991, 0
992, 0
993, 0
994, 0
995, 0
996, 0
997, 0
998, 2
999, 0
1000, 0
1001, 0
1002, 0
1003, 6
1004, 0
1005, 0
1006, 0
1007, 0
1008, 0
1009, 0
1010, 0
1011, 0
1012, 0
1013, 0
1014, 0
1015, 0
1016, 0
1017, 0
1018, 0
1019, 0
1020, 0
1021, 0
1022, 1
1023, 0
1024, 1
1025, 0
1026, 0
1027, 0
1028, 0
1029, 0
1030, 0
1031, 0
1032, 0
1033, 0
1034, 2
1035, 0
1036, 0
1037, 0
1038, 0
1039, 0
1040, 0
1041, 0
1042, 0
1043, 0
1044, 0
1045, 0
1046, 0
1047, 0
1048, 0
1049, 0
1050, 0
1051, 0
1052, 0
1053, 1
1054, 0
1055, 0
1056, 0
1057, 1
1058, 0
1059, 0
1060, 1
1061, 32
1062, 0
1063, 0
1064, 1
1065, 0
1066, 0
1067, 0
1068, 1
1069, 0
1070, 0
1071, 1
1072, 0
1073, 0
1074, 0
1075, 0
1076, 0
1077, 0
1078, 0
1079, 0
1080, 0
1081, 0
1082, 0
1083, 0
1084, 0
1085, 0
1086, 0
1087, 0
1088, 0
1089, 0
1090, 0
1091, 0
1092, 0
1093, 0
1094, 0
1095, 0
1096, 0
1097, 0
1098, 0
1099, 0
1100, 0
1101, 0
1102, 0
1103, 0
1104, 0
1105, 0
1106, 0
1107, 0
1108, 6
1109, 14
1110, 0
1111, 0
1112, 0
1113, 0
1114, 0
1115, 2
1116, 0
1117, 0
1118, 0
1119, 0
1120, 0
1121, 0
1122, 0
1123, 0
1124, 0
1125, 0
1126, 0
1127, 0
