0.000000, 0.580000, 1.000000
0.100000, 0.550000, 1.000000
0.200000, 0.540000, 1.000000
0.300000, 0.450000, 1.000000
0.400000, 0.410000, 1.000000
0.500000, 0.360000, 1.000000
0.600000, 0.320000, 1.000000
0.700000, 0.290000, 1.000000
0.800000, 0.270000, 1.000000
0.900000, 0.250000, 1.000000
1.000000, 0.240000, 1.000000
1.100000, 0.240000, 1.000000
1.200000, 0.240000, 1.000000
1.300000, 0.230000, 1.000000
1.400000, 0.220000, 1.000000
1.500000, 0.210000, 1.000000
1.600000, 0.210000, 1.000000
1.700000, 0.210000, 1.000000
1.800000, 0.210000, 0.990000
1.900000, 0.210000, 0.980000
2.000000, 0.210000, 0.970000
2.100000, 0.210000, 0.950000
2.200000, 0.210000, 0.950000
2.300000, 0.180000, 0.950000
2.400000, 0.170000, 0.930000
2.500000, 0.160000, 0.890000
2.600000, 0.160000, 0.870000
2.700000, 0.160000, 0.820000
2.800000, 0.160000, 0.790000
2.900000, 0.150000, 0.770000
3.000000, 0.130000, 0.740000
3.100000, 0.130000, 0.740000
3.200000, 0.130000, 0.710000
3.300000, 0.130000, 0.680000
3.400000, 0.130000, 0.650000
3.500000, 0.120000, 0.630000
3.600000, 0.110000, 0.600000
3.700000, 0.110000, 0.580000
3.800000, 0.100000, 0.550000
3.900000, 0.100000, 0.520000
4.000000, 0.100000, 0.500000
4.100000, 0.100000, 0.440000
4.200000, 0.100000, 0.410000
4.300000, 0.100000, 0.390000
4.400000, 0.100000, 0.360000
4.500000, 0.100000, 0.360000
4.600000, 0.100000, 0.330000
4.700000, 0.100000, 0.310000
4.800000, 0.100000, 0.290000
4.900000, 0.100000, 0.290000
5.000000, 0.100000, 0.280000
5.100000, 0.100000, 0.260000
5.200000, 0.100000, 0.260000
5.300000, 0.100000, 0.240000
5.400000, 0.090000, 0.220000
5.500000, 0.090000, 0.180000
5.600000, 0.090000, 0.160000
5.700000, 0.090000, 0.140000
5.800000, 0.080000, 0.140000
5.900000, 0.080000, 0.130000
6.000000, 0.080000, 0.130000
6.100000, 0.080000, 0.120000
6.200000, 0.080000, 0.110000
6.300000, 0.080000, 0.090000
6.400000, 0.080000, 0.090000
6.500000, 0.080000, 0.090000
6.600000, 0.080000, 0.090000
6.700000, 0.080000, 0.090000
6.800000, 0.080000, 0.090000
6.900000, 0.080000, 0.090000
7.000000, 0.080000, 0.090000
7.100000, 0.070000, 0.080000
7.200000, 0.070000, 0.080000
7.300000, 0.070000, 0.070000
7.400000, 0.070000, 0.070000
7.500000, 0.070000, 0.070000
7.600000, 0.070000, 0.060000
7.700000, 0.070000, 0.060000
7.800000, 0.070000, 0.060000
7.900000, 0.060000, 0.060000
8.000000, 0.060000, 0.050000
8.100000, 0.060000, 0.050000
8.200000, 0.060000, 0.050000
8.300000, 0.060000, 0.050000
8.400000, 0.060000, 0.050000
8.500000, 0.060000, 0.030000
8.600000, 0.050000, 0.030000
8.700000, 0.050000, 0.030000
8.800000, 0.050000, 0.020000
8.900000, 0.050000, 0.020000
9.000000, 0.040000, 0.020000
9.100000, 0.040000, 0.020000
9.200000, 0.040000, 0.020000
9.300000, 0.040000, 0.020000
9.400000, 0.040000, 0.010000
9.500000, 0.040000, 0.010000
9.600000, 0.040000, 0.010000
9.700000, 0.040000, 0.010000
9.800000, 0.040000, 0.010000
9.900000, 0.040000, 0.010000
10.000000, 0.040000, 0.010000
10.100000, 0.040000, 0.010000
10.200000, 0.040000, 0.010000
10.300000, 0.040000, 0.010000
10.400000, 0.040000, 0.000000
10.500000, 0.040000, 0.000000
10.600000, 0.040000, 0.000000
10.700000, 0.040000, 0.000000
10.800000, 0.040000, 0.000000
10.900000, 0.030000, 0.000000
11.000000, 0.030000, 0.000000
11.100000, 0.030000, 0.000000
11.200000, 0.030000, 0.000000
11.300000, 0.030000, 0.000000
11.400000, 0.030000, 0.000000
11.500000, 0.030000, 0.000000
11.600000, 0.030000, 0.000000
11.700000, 0.030000, 0.000000
11.800000, 0.030000, 0.000000
11.900000, 0.030000, 0.000000
12.000000, 0.030000, 0.000000
12.100000, 0.030000, 0.000000
12.200000, 0.030000, 0.000000
12.300000, 0.020000, 0.000000
12.400000, 0.020000, 0.000000
12.500000, 0.020000, 0.000000
12.600000, 0.010000, 0.000000
12.700000, 0.010000, 0.000000
12.800000, 0.010000, 0.000000
12.900000, 0.010000, 0.000000
13.000000, 0.010000, 0.000000
13.100000, 0.010000, 0.000000
13.200000, 0.010000, 0.000000
13.300000, 0.010000, 0.000000
13.400000, 0.010000, 0.000000
13.500000, 0.010000, 0.000000
13.600000, 0.010000, 0.000000
13.700000, 0.010000, 0.000000
13.800000, 0.010000, 0.000000
13.900000, 0.010000, 0.000000
14.000000, 0.010000, 0.000000
14.100000, 0.010000, 0.000000
14.200000, 0.010000, 0.000000
14.300000, 0.010000, 0.000000
14.400000, 0.010000, 0.000000
14.500000, 0.010000, 0.000000
14.600000, 0.010000, 0.000000
14.700000, 0.010000, 0.000000
14.800000, 0.010000, 0.000000
14.900000, 0.010000, 0.000000
15.000000, 0.010000, 0.000000
