# root_node:701
# size:30457
1|11537|0
1|21616|-1
2|133339|0
4|24863|-1
4|29076|-1
4|45664|-1
5|262659|-1
20|42912|-1
20|60838|-1
32|3561|0
32|3671|-1
32|46750|-1
34|2|-1
34|10466|0
38|1224|0
42|27|-1
42|187|-1
42|701|0
42|715|-1
42|852|0
42|1267|0
42|1280|0
42|1853|0
42|1916|0
42|2152|0
42|2497|0
42|2516|0
42|3216|0
42|3491|0
42|3741|0
42|4589|0
42|4608|0
42|4637|0
42|4739|0
42|4777|0
42|4826|0
42|4844|0
42|5413|0
42|6720|0
42|6830|0
42|7473|0
42|7500|0
42|7575|0
42|7631|0
42|7738|0
42|8283|0
42|8492|0
42|8758|0
42|8928|0
42|9002|0
42|9189|0
42|9266|0
42|9304|0
42|9505|0
42|10026|0
42|11039|0
42|11058|0
42|11096|0
42|11666|0
42|11686|0
42|12989|0
42|13237|0
42|14361|0
42|14537|0
42|14840|0
42|16668|-1
42|20144|-1
42|20485|0
42|23673|0
42|24093|0
42|24130|0
42|25091|0
42|25152|0
42|27678|-1
42|29076|0
42|31133|0
42|31500|0
42|32978|-1
42|36351|0
42|37105|0
42|38809|0
42|39792|0
42|41095|0
42|45177|0
42|48166|0
42|50763|0
42|52306|-1
42|53070|0
42|58511|0
42|132132|0
42|393406|0
47|7575|0
55|46274|-1
57|217|-1
57|1998|-1
57|2698|-1
57|3807|-1
57|6263|-1
57|7973|-1
57|8148|-1
57|14763|-1
57|18454|-1
57|19782|0
57|20125|-1
57|26557|-1
57|32907|-1
57|33189|-1
57|33455|-1
57|33692|-1
57|36784|-1
57|40387|0
59|513|0
62|2567|-1
62|7838|-1
62|13782|-1
62|16525|-1
62|16678|-1
62|17374|-1
62|20013|-1
62|22578|-1
62|23165|-1
62|26512|-1
62|26940|-1
62|30059|-1
62|30175|-1
62|32382|-1
62|32418|-1
62|32457|-1
62|36111|-1
62|46784|-1
62|62598|-1
62|62659|-1
62|62964|-1
70|393689|-1
71|7430|-1
71|9218|-1
71|10782|-1
71|13979|-1
71|15329|-1
81|6559|-1
81|10952|-1
81|11426|0
81|11442|-1
81|11540|-1
81|11777|-1
81|13371|-1
81|17031|-1
81|18538|-1
81|19718|-1
81|22753|0
81|22854|-1
81|26741|-1
81|27446|-1
81|29901|-1
81|32417|-1
81|32711|-1
81|33401|-1
81|36850|-1
81|40245|-1
81|46255|-1
81|46963|-1
81|53785|-1
81|54640|-1
109|24093|0
109|38809|0
112|4739|0
112|7575|0
112|7631|0
112|9304|0
112|13237|0
112|58511|0
137|2596|-1
137|2597|-1
137|4589|0
137|8928|0
137|8978|-1
137|14537|0
137|15605|0
137|16004|-1
137|20485|0
137|20912|0
137|29609|-1
137|31638|-1
137|35110|-1
137|41095|0
137|42165|-1
137|47630|-1
137|49976|-1
137|50112|-1
137|51708|-1
137|197440|-1
137|199342|-1
156|47065|-1
159|3112|0
173|701|0
173|2511|-1
194|14934|-1
194|39990|-1
195|1909|-1
195|2641|-1
195|14518|-1
195|22213|-1
210|6510|-1
210|11663|-1
210|17055|-1
210|26046|-1
226|4|-1
226|31|-1
226|47|-1
226|85|-1
226|127|-1
226|852|0
226|2516|0
226|3659|-1
226|4657|0
226|4826|0
226|5108|-1
226|5726|-1
226|7397|-1
226|7473|0
226|7575|0
226|9505|0
226|10026|0
226|11162|-1
226|11666|0
226|11756|-1
226|12148|-1
226|12989|0
226|14486|-1
226|16573|-1
226|25789|-1
226|27609|-1
226|36351|0
226|45177|0
226|62552|-1
226|62988|-1
237|229|-1
237|231|-1
237|1432|-1
237|1638|-1
237|6830|0
237|11494|-1
237|13325|0
237|14361|0
237|19106|-1
237|19782|0
237|20039|-1
237|20379|-1
237|25609|-1
237|27274|-1
237|30154|-1
237|32285|-1
237|36375|-1
237|40387|0
237|40684|-1
237|46119|-1
237|46417|-1
237|46418|-1
237|46419|-1
237|46420|-1
237|46871|-1
237|46970|-1
237|47052|-1
237|53263|-1
237|393474|-1
237|393581|-1
237|393665|-1
278|3640|0
278|28550|0
278|262920|0
378|50995|-1
513|1297|-1
513|2200|0
513|2686|0
513|2697|0
513|6776|0
513|6830|0
