# root_node:1257
# size:300
1257|1880|-1
1257|2863|-1
1257|3220|-1
1257|3333|-1
1257|8339|-1
1257|8437|-1
1257|8473|-1
1257|8674|-1
1257|8995|-1
1257|9201|-1
1257|13127|-1
1257|14907|-1
1257|15793|-1
1257|20514|-1
1257|20861|-1
1257|20943|-1
1257|25152|-1
1257|25252|-1
1257|25255|-1
1257|29672|-1
1257|31024|-1
1257|31337|-1
1257|34234|-1
1257|34244|-1
1257|34385|-1
1257|34622|-1
1257|34686|-1
1257|34965|-1
1257|39078|-1
1257|39302|-1
1257|39570|-1
1257|39597|-1
1257|39658|-1
1257|39731|-1
1257|39840|-1
1257|39870|-1
1257|39871|-1
1257|41175|-1
1257|41483|-1
1257|42307|-1
1257|42318|-1
1257|42499|-1
1257|43098|-1
1257|43796|-1
1257|43821|-1
1257|43850|-1
1257|43893|-1
1257|43922|-1
1257|43948|-1
1257|44136|-1
1257|44320|-1
1257|44743|-1
1257|44769|-1
1257|47234|-1
1257|47467|-1
1257|48768|-1
1257|49079|-1
1257|49272|-1
1257|49419|-1
1257|49770|-1
1257|49801|-1
1257|50168|-1
1257|50572|-1
1257|51368|-1
1257|57777|-1
1257|59807|-1
1257|62116|-1
1257|196639|-1
1257|196704|-1
1257|197116|-1
1257|197595|-1
1257|197603|-1
1257|198217|-1
1257|198450|-1
1257|198513|-1
1257|198568|-1
1257|198581|-1
1257|199154|-1
1257|199215|-1
1257|202046|-1
1257|202064|-1
1257|202116|-1
1880|1881|-1
1880|3220|-1
3132|20144|-1
3132|26136|-1
3132|52234|-1
3333|2121|-1
3333|8473|0
3333|13127|0
3333|25152|0
3333|31529|0
3333|43821|0
3333|199670|0
5404|30971|-1
5404|57260|-1
8339|8437|0
8339|8559|-1
8339|13022|-1
8339|16051|-1
8339|20537|-1
8437|8445|-1
8437|8547|-1
8437|8692|-1
8437|12766|-1
8437|13042|-1
8437|15655|-1
8437|16049|-1
8437|16099|-1
8437|16105|-1
8437|16314|-1
8437|21039|-1
8437|21079|-1
8437|21213|-1
8437|24656|-1
8437|24824|-1
8437|24847|-1
8437|25056|-1
8437|25126|-1
8437|25445|-1
8437|28835|-1
8437|29143|-1
8437|29287|-1
8437|29395|-1
8437|29633|-1
8437|30971|-1
8437|31146|-1
8437|31382|-1
8437|34183|-1
8437|34735|-1
8437|34905|-1
8437|34964|-1
8437|35317|-1
8437|35492|-1
8437|35609|-1
8437|38955|-1
8437|39285|-1
8437|39393|-1
8437|39394|-1
8437|39460|-1
8437|39879|-1
8437|40982|-1
8437|41437|-1
8437|41491|-1
8437|42114|-1
8437|42539|-1
8437|43913|-1
8437|44250|-1
8437|44329|-1
8437|44353|-1
8437|44825|-1
8437|47477|-1
8437|47641|-1
8437|48943|-1
8437|48984|-1
8437|49660|-1
8437|51767|-1
8437|51890|-1
8437|51967|-1
8437|57693|-1
8437|60368|-1
8437|196697|-1
8437|196913|-1
8437|197047|-1
8437|197458|-1
8437|197836|-1
8437|197964|-1
8437|198211|-1
8437|198244|-1
8437|198917|-1
8437|198980|-1
8437|199205|-1
8437|199217|-1
8437|199372|-1
8437|199437|-1
8437|199893|-1
8437|201981|-1
8445|5404|-1
8445|38967|-1
8445|42060|-1
8445|44392|-1
8445|56963|-1
8445|59669|-1
8445|200188|-1
8473|2863|-1
8473|12381|-1
8473|20144|-1
8473|25475|-1
8473|29468|-1
8473|30880|-1
8473|34133|-1
8473|35100|-1
8473|35687|-1
8473|39708|-1
8473|41063|-1
8473|41340|-1
8473|41980|-1
8473|42309|-1
8473|43071|-1
8473|44471|-1
8473|44813|-1
8473|48514|-1
8473|48803|-1
8473|48994|-1
8473|49232|-1
8473|49969|-1
8473|50168|-1
8473|51368|-1
8473|56531|-1
8473|62116|-1
8473|197617|-1
8473|197772|-1
8473|197775|-1
8473|197799|-1
8473|199639|-1
8473|200090|-1
8473|201456|-1
8473|201983|-1
8473|202152|-1
8559|8971|-1
8674|24406|-1
8674|25192|-1
8674|29216|-1
8674|31529|-1
8674|35052|-1
8674|49488|-1
8674|56266|-1
8674|56625|-1
8674|199670|-1
8692|6883|-1
13127|6448|-1
13127|15670|-1
13127|20507|-1
13127|31209|-1
13127|34507|-1
13127|34663|-1
13127|44142|-1
13127|47829|-1
13127|51857|-1
13127|56517|-1
13127|57744|-1
13127|58083|-1
13127|198334|-1
14907|11820|-1
15670|20507|0
15670|34430|-1
20514|34228|-1
20861|44852|-1
21213|12614|-1
21362|42114|-1
25192|20144|-1
25192|20701|-1
25192|26710|-1
25192|27678|-1
25192|30134|-1
25192|52234|-1
25255|12635|-1
27678|3132|-1
27678|28377|-1
27678|33075|-1
27678|52234|-1
27678|52306|-1
27678|61455|-1
28377|28498|-1
29287|25012|-1
29468|43591|-1
30134|3557|-1
30880|12381|-1
30880|33886|-1
30880|44852|-1
30880|56848|-1
30880|199345|-1
30880|199543|-1
30971|1921|-1
30971|201612|-1
31382|21362|-1
31529|35052|-1
31529|49488|-1
31529|51966|-1
34244|33980|-1
34385|47698|-1
34430|48812|-1
41175|32691|-1
41340|42230|-1
41457|37674|-1
42318|200150|-1
43948|40966|-1
43948|43893|-1
43948|60133|-1
43948|196967|-1
43948|198840|-1
43948|201146|-1
47698|54390|-1
48803|38982|-1
