# root_node:16735
# size:997
1|2|-1
3|4|-1
3|5|-1
3|6|-1
7|8|-1
7|9|-1
7|10|-1
7|11|-1
7|12|0
7|13|-1
7|14|-1
7|15|-1
7|16|-1
9|12|0
9|17|-1
9|18|-1
9|19|-1
9|20|-1
9|21|-1
9|14|-1
9|22|-1
9|23|-1
9|24|-1
9|25|-1
9|26|-1
9|16|-1
9|27|-1
28|29|-1
30|31|-1
30|32|0
30|33|0
30|34|0
30|35|0
30|36|-1
30|37|0
30|38|-1
30|39|0
30|40|-1
30|41|-1
30|42|-1
43|12|0
44|7|-1
44|43|-1
44|45|-1
44|12|-1
44|46|-1
44|47|-1
44|48|-1
44|49|-1
44|50|-1
44|51|-1
44|52|-1
44|53|-1
44|54|-1
44|55|-1
44|56|-1
44|57|-1
44|58|-1
44|59|-1
44|60|-1
44|61|-1
44|62|-1
44|63|-1
44|64|-1
44|65|-1
44|66|-1
44|67|-1
44|68|-1
44|69|-1
44|70|-1
44|71|-1
44|72|-1
44|73|-1
44|74|-1
44|75|-1
44|76|-1
44|77|-1
12|78|0
12|79|0
12|80|0
12|59|0
12|81|0
12|60|0
12|61|0
12|82|-1
12|83|-1
12|72|0
12|84|0
12|76|0
85|79|-1
85|32|0
85|86|-1
85|33|0
85|87|-1
85|88|-1
85|89|-1
85|34|0
85|90|-1
85|35|0
85|91|-1
85|92|-1
85|93|-1
85|94|-1
85|95|-1
85|37|0
85|96|-1
85|97|-1
85|98|-1
85|39|0
85|99|-1
85|100|-1
85|101|-1
78|102|-1
103|104|-1
103|105|-1
103|106|-1
103|32|0
103|33|0
103|107|-1
103|108|-1
103|109|-1
103|110|-1
103|111|-1
103|34|0
103|112|-1
103|113|-1
103|114|-1
103|115|-1
103|116|-1
103|117|-1
103|118|-1
103|119|-1
103|120|-1
103|121|-1
103|122|-1
103|123|-1
103|124|-1
103|35|0
103|125|-1
103|126|-1
103|127|-1
103|128|-1
103|129|-1
103|130|-1
103|131|-1
103|132|-1
103|133|-1
103|134|-1
103|135|-1
103|136|-1
103|137|-1
103|138|-1
103|139|-1
103|140|-1
103|141|-1
103|142|-1
103|143|-1
103|144|-1
103|145|-1
103|146|-1
103|147|-1
103|148|-1
103|149|-1
103|150|-1
103|151|-1
