# root_node:14742
# size:100
1|2|-1
3|4|-1
3|5|-1
3|6|-1
7|1|-1
7|8|-1
7|9|-1
7|10|-1
7|11|-1
7|12|-1
7|13|-1
7|14|-1
15|16|-1
17|18|-1
19|20|-1
21|22|-1
21|3|-1
21|23|-1
21|24|-1
21|25|-1
21|26|-1
21|17|-1
21|19|-1
21|27|-1
21|28|-1
21|29|-1
21|30|-1
21|31|-1
21|32|-1
21|33|-1
21|34|-1
21|35|-1
21|36|-1
21|37|-1
21|38|-1
21|39|-1
21|40|-1
21|41|-1
21|42|-1
21|43|-1
21|44|-1
21|45|-1
21|46|-1
21|47|-1
21|48|-1
21|49|-1
21|50|-1
21|51|-1
21|52|-1
21|53|-1
21|54|-1
21|55|-1
21|56|-1
21|57|-1
21|58|-1
31|59|-1
31|60|-1
31|61|-1
31|30|-1
31|62|-1
31|63|-1
31|64|-1
31|65|-1
35|66|-1
35|67|-1
35|68|-1
35|69|-1
35|70|-1
35|71|-1
35|72|-1
73|74|-1
39|75|-1
39|76|-1
39|77|-1
39|78|-1
39|79|-1
39|80|-1
39|81|-1
39|82|-1
39|83|-1
39|84|-1
39|85|-1
4|86|-1
69|7|-1
69|87|-1
69|88|-1
69|73|-1
69|89|-1
69|12|-1
69|90|-1
69|91|-1
69|92|-1
69|93|-1
69|94|-1
69|95|-1
69|96|-1
69|97|-1
69|98|-1
69|99|-1
62|100|-1
47|15|-1
