0.000000, 0.580000, 1.000000
0.100000, 0.490000, 1.000000
0.200000, 0.450000, 1.000000
0.300000, 0.390000, 1.000000
0.400000, 0.340000, 1.000000
0.500000, 0.320000, 1.000000
0.600000, 0.290000, 1.000000
0.700000, 0.270000, 1.000000
0.800000, 0.270000, 1.000000
0.900000, 0.250000, 1.000000
1.000000, 0.240000, 1.000000
1.100000, 0.240000, 1.000000
1.200000, 0.240000, 1.000000
1.300000, 0.230000, 1.000000
1.400000, 0.230000, 1.000000
1.500000, 0.220000, 1.000000
1.600000, 0.220000, 1.000000
1.700000, 0.220000, 1.000000
1.800000, 0.220000, 0.990000
1.900000, 0.210000, 0.990000
2.000000, 0.210000, 0.990000
2.100000, 0.210000, 0.990000
2.200000, 0.210000, 0.990000
2.300000, 0.210000, 0.990000
2.400000, 0.210000, 0.990000
2.500000, 0.200000, 0.980000
2.600000, 0.200000, 0.980000
2.700000, 0.200000, 0.970000
2.800000, 0.200000, 0.940000
2.900000, 0.200000, 0.910000
3.000000, 0.200000, 0.900000
3.100000, 0.190000, 0.900000
3.200000, 0.180000, 0.890000
3.300000, 0.170000, 0.840000
3.400000, 0.170000, 0.800000
3.500000, 0.170000, 0.770000
3.600000, 0.160000, 0.720000
3.700000, 0.160000, 0.720000
3.800000, 0.160000, 0.700000
3.900000, 0.160000, 0.670000
4.000000, 0.160000, 0.650000
4.100000, 0.150000, 0.650000
4.200000, 0.150000, 0.640000
4.300000, 0.150000, 0.610000
4.400000, 0.150000, 0.590000
4.500000, 0.150000, 0.560000
4.600000, 0.150000, 0.510000
4.700000, 0.150000, 0.470000
4.800000, 0.150000, 0.450000
4.900000, 0.150000, 0.390000
5.000000, 0.150000, 0.360000
5.100000, 0.150000, 0.340000
5.200000, 0.150000, 0.310000
5.300000, 0.150000, 0.290000
5.400000, 0.150000, 0.280000
5.500000, 0.150000, 0.260000
5.600000, 0.140000, 0.240000
5.700000, 0.140000, 0.200000
5.800000, 0.140000, 0.170000
5.900000, 0.120000, 0.130000
6.000000, 0.120000, 0.120000
6.100000, 0.120000, 0.120000
6.200000, 0.120000, 0.110000
6.300000, 0.120000, 0.090000
6.400000, 0.120000, 0.090000
6.500000, 0.120000, 0.090000
6.600000, 0.120000, 0.080000
6.700000, 0.120000, 0.080000
6.800000, 0.120000, 0.080000
6.900000, 0.110000, 0.080000
7.000000, 0.100000, 0.070000
7.100000, 0.100000, 0.070000
7.200000, 0.100000, 0.050000
7.300000, 0.100000, 0.050000
7.400000, 0.100000, 0.050000
7.500000, 0.100000, 0.050000
7.600000, 0.100000, 0.040000
7.700000, 0.100000, 0.030000
7.800000, 0.100000, 0.030000
7.900000, 0.100000, 0.020000
8.000000, 0.100000, 0.010000
8.100000, 0.100000, 0.010000
8.200000, 0.100000, 0.010000
8.300000, 0.100000, 0.010000
8.400000, 0.100000, 0.010000
8.500000, 0.090000, 0.010000
8.600000, 0.090000, 0.010000
8.700000, 0.090000, 0.010000
8.800000, 0.090000, 0.000000
8.900000, 0.090000, 0.000000
9.000000, 0.090000, 0.000000
9.100000, 0.090000, 0.000000
9.200000, 0.090000, 0.000000
9.300000, 0.090000, 0.000000
9.400000, 0.090000, 0.000000
9.500000, 0.090000, 0.000000
9.600000, 0.090000, 0.000000
9.700000, 0.090000, 0.000000
9.800000, 0.090000, 0.000000
9.900000, 0.090000, 0.000000
10.000000, 0.090000, 0.000000
10.100000, 0.090000, 0.000000
10.200000, 0.090000, 0.000000
10.300000, 0.090000, 0.000000
